image,size,file_path,action
disk_1GB.img,1gb,/copy_2690_file1.jpg,keep
disk_1GB.img,1gb,/copy_626_file1.jpg,keep
disk_1GB.img,1gb,/copy_4315_file2.jpg,keep
disk_1GB.img,1gb,/copy_2883_file2.jpg,corrupted
disk_1GB.img,1gb,/copy_1328_pride.docx,deleted
disk_1GB.img,1gb,/copy_1237_file1.pdf,keep
disk_1GB.img,1gb,/copy_3394_file1.jpg,keep
disk_1GB.img,1gb,/copy_3184_pride.docx,keep
disk_1GB.img,1gb,/copy_302_alice.txt,deleted
disk_1GB.img,1gb,/copy_316_file2.pdf,keep
disk_1GB.img,1gb,/copy_3019_file2.jpg,keep
disk_1GB.img,1gb,/copy_2358_alice.txt,keep
disk_1GB.img,1gb,/copy_2756_file2.pdf,keep
disk_1GB.img,1gb,/copy_3725_file1.pdf,keep
disk_1GB.img,1gb,/copy_3726_alice.txt,keep
disk_1GB.img,1gb,/copy_2787_file2.jpg,keep
disk_1GB.img,1gb,/copy_255_pride.txt,keep
disk_1GB.img,1gb,/copy_2241_alice.docx,keep
disk_1GB.img,1gb,/copy_4255_pride.txt,keep
disk_1GB.img,1gb,/copy_275_file2.jpg,keep
disk_1GB.img,1gb,/copy_225_alice.docx,deleted
disk_1GB.img,1gb,/copy_1438_alice.txt,keep
disk_1GB.img,1gb,/copy_878_alice.txt,keep
disk_1GB.img,1gb,/copy_3795_file2.jpg,keep
disk_1GB.img,1gb,/copy_2303_pride.txt,deleted
disk_1GB.img,1gb,/copy_368_pride.docx,keep
disk_1GB.img,1gb,/copy_2817_alice.docx,keep
disk_1GB.img,1gb,/copy_609_alice.docx,keep
disk_1GB.img,1gb,/copy_3315_file2.jpg,keep
disk_1GB.img,1gb,/copy_4431_pride.txt,deleted
disk_1GB.img,1gb,/copy_2323_file2.jpg,keep
disk_1GB.img,1gb,/copy_2220_file2.pdf,keep
disk_1GB.img,1gb,/copy_3844_file2.pdf,corrupted
disk_1GB.img,1gb,/copy_2445_file1.pdf,keep
disk_1GB.img,1gb,/copy_2853_file1.pdf,deleted
disk_1GB.img,1gb,/copy_3659_file2.jpg,corrupted
disk_1GB.img,1gb,/copy_3780_file2.pdf,corrupted
disk_1GB.img,1gb,/copy_58_file1.jpg,keep
disk_1GB.img,1gb,/copy_3346_file1.jpg,keep
disk_1GB.img,1gb,/copy_2563_file2.jpg,keep
disk_1GB.img,1gb,/copy_2768_pride.docx,keep
disk_1GB.img,1gb,/copy_2369_alice.docx,keep
disk_1GB.img,1gb,/copy_3185_alice.docx,keep
disk_1GB.img,1gb,/copy_2583_pride.txt,keep
disk_1GB.img,1gb,/copy_3777_alice.docx,keep
disk_1GB.img,1gb,/copy_1260_file2.pdf,keep
disk_1GB.img,1gb,/copy_159_pride.txt,keep
disk_1GB.img,1gb,/copy_1855_pride.txt,corrupted
disk_1GB.img,1gb,/copy_436_file2.pdf,keep
disk_1GB.img,1gb,/copy_1573_file1.pdf,deleted
disk_1GB.img,1gb,/copy_1468_file2.pdf,corrupted
disk_1GB.img,1gb,/copy_3700_file2.pdf,deleted
disk_1GB.img,1gb,/copy_3747_file2.jpg,deleted
disk_1GB.img,1gb,/copy_3102_alice.txt,keep
disk_1GB.img,1gb,/copy_2184_pride.docx,keep
disk_1GB.img,1gb,/copy_2073_alice.docx,keep
disk_1GB.img,1gb,/copy_120_pride.docx,corrupted
disk_1GB.img,1gb,/copy_2811_file2.jpg,keep
disk_1GB.img,1gb,/copy_4268_file2.pdf,keep
disk_1GB.img,1gb,/copy_3108_file2.pdf,keep
disk_1GB.img,1gb,/copy_4269_file1.pdf,keep
disk_1GB.img,1gb,/copy_1580_file2.pdf,keep
disk_1GB.img,1gb,/copy_2562_file1.jpg,deleted
disk_1GB.img,1gb,/copy_2822_alice.txt,keep
disk_1GB.img,1gb,/copy_2253_file1.pdf,deleted
disk_1GB.img,1gb,/copy_940_file2.pdf,keep
disk_1GB.img,1gb,/copy_4502_alice.txt,deleted
disk_1GB.img,1gb,/copy_1107_file2.jpg,keep
disk_1GB.img,1gb,/copy_1277_file1.pdf,keep
disk_1GB.img,1gb,/copy_2707_file2.jpg,keep
disk_1GB.img,1gb,/copy_2765_file1.pdf,keep
disk_1GB.img,1gb,/copy_3645_file1.pdf,keep
disk_1GB.img,1gb,/copy_3009_alice.docx,keep
disk_1GB.img,1gb,/copy_4238_alice.txt,keep
disk_1GB.img,1gb,/copy_2357_file1.pdf,keep
disk_1GB.img,1gb,/copy_3676_file2.pdf,deleted
disk_1GB.img,1gb,/copy_707_file2.jpg,deleted
disk_1GB.img,1gb,/copy_2638_alice.txt,keep
disk_1GB.img,1gb,/copy_1216_pride.docx,corrupted
disk_1GB.img,1gb,/copy_3689_alice.docx,keep
disk_1GB.img,1gb,/copy_4457_alice.docx,keep
disk_1GB.img,1gb,/copy_2058_file1.jpg,keep
disk_1GB.img,1gb,/copy_2283_file2.jpg,keep
disk_1GB.img,1gb,/copy_2340_file2.pdf,keep
disk_1GB.img,1gb,/copy_3458_file1.jpg,keep
disk_1GB.img,1gb,/copy_2152_pride.docx,keep
disk_1GB.img,1gb,/copy_3564_file2.pdf,deleted
disk_1GB.img,1gb,/copy_1649_alice.docx,keep
disk_1GB.img,1gb,/copy_3338_file1.jpg,keep
disk_1GB.img,1gb,/copy_1694_alice.txt,keep
disk_1GB.img,1gb,/copy_2199_pride.txt,deleted
disk_1GB.img,1gb,/copy_1203_file2.jpg,keep
disk_1GB.img,1gb,/copy_2109_file1.pdf,keep
disk_1GB.img,1gb,/copy_1657_alice.docx,keep
disk_1GB.img,1gb,/copy_1427_file2.jpg,corrupted
disk_1GB.img,1gb,/copy_1786_file1.jpg,corrupted
disk_1GB.img,1gb,/copy_1272_pride.docx,keep
disk_1GB.img,1gb,/copy_2958_alice.txt,deleted
disk_1GB.img,1gb,/copy_1417_alice.docx,keep
disk_1GB.img,1gb,/copy_1491_file2.jpg,deleted
disk_1GB.img,1gb,/copy_4519_pride.txt,keep
disk_1GB.img,1gb,/copy_2106_file1.jpg,corrupted
disk_1GB.img,1gb,/copy_4364_file2.pdf,keep
disk_1GB.img,1gb,/copy_964_file2.pdf,keep
disk_1GB.img,1gb,/copy_2802_file1.jpg,corrupted
disk_1GB.img,1gb,/copy_2961_alice.docx,keep
disk_1GB.img,1gb,/copy_4499_file2.jpg,keep
disk_1GB.img,1gb,/copy_3944_pride.docx,deleted
disk_1GB.img,1gb,/copy_4538_file1.jpg,keep
disk_1GB.img,1gb,/copy_1527_pride.txt,keep
disk_1GB.img,1gb,/copy_3024_pride.docx,keep
disk_1GB.img,1gb,/copy_958_alice.txt,keep
disk_1GB.img,1gb,/copy_487_pride.txt,deleted
disk_1GB.img,1gb,/copy_1072_pride.docx,deleted
disk_1GB.img,1gb,/copy_4443_file2.jpg,keep
disk_1GB.img,1gb,/copy_1719_pride.txt,deleted
disk_1GB.img,1gb,/copy_1840_pride.docx,keep
disk_1GB.img,1gb,/copy_3116_file2.pdf,deleted
disk_1GB.img,1gb,/copy_2720_pride.docx,corrupted
disk_1GB.img,1gb,/copy_2658_file1.jpg,keep
disk_1GB.img,1gb,/copy_3495_pride.txt,keep
disk_1GB.img,1gb,/copy_970_file1.jpg,keep
disk_1GB.img,1gb,/copy_2913_alice.docx,keep
disk_1GB.img,1gb,/copy_3804_file2.pdf,keep
disk_1GB.img,1gb,/copy_2471_pride.txt,deleted
disk_1GB.img,1gb,/copy_1047_pride.txt,deleted
disk_1GB.img,1gb,/copy_714_file1.jpg,corrupted
disk_1GB.img,1gb,/copy_4119_pride.txt,keep
disk_1GB.img,1gb,/copy_1910_alice.txt,keep
disk_1GB.img,1gb,/copy_4084_file2.pdf,keep
disk_1GB.img,1gb,/copy_4557_file1.pdf,deleted
disk_1GB.img,1gb,/copy_2188_file2.pdf,keep
disk_1GB.img,1gb,/copy_1147_file2.jpg,keep
disk_1GB.img,1gb,/copy_329_alice.docx,deleted
disk_1GB.img,1gb,/copy_2702_alice.txt,deleted
disk_1GB.img,1gb,/copy_1543_pride.txt,keep
disk_1GB.img,1gb,/copy_2869_file1.pdf,keep
disk_1GB.img,1gb,/copy_522_file1.jpg,keep
disk_1GB.img,1gb,/copy_1798_alice.txt,corrupted
disk_1GB.img,1gb,/copy_3420_file2.pdf,keep
disk_1GB.img,1gb,/copy_1435_file2.jpg,keep
disk_1GB.img,1gb,/copy_1867_file2.jpg,keep
disk_1GB.img,1gb,/copy_3223_pride.txt,keep
disk_1GB.img,1gb,/copy_4402_file1.jpg,corrupted
disk_1GB.img,1gb,/copy_3947_file2.jpg,keep
disk_1GB.img,1gb,/copy_2285_file1.pdf,keep
disk_1GB.img,1gb,/copy_485_file1.pdf,keep
disk_1GB.img,1gb,/copy_3435_file2.jpg,keep
disk_1GB.img,1gb,/copy_1315_file2.jpg,corrupted
disk_1GB.img,1gb,/copy_929_alice.docx,corrupted
disk_1GB.img,1gb,/copy_3176_pride.docx,keep
disk_1GB.img,1gb,/copy_2753_alice.docx,keep
disk_1GB.img,1gb,/copy_1221_file1.pdf,keep
disk_1GB.img,1gb,/copy_1905_alice.docx,deleted
disk_1GB.img,1gb,/copy_3570_file1.jpg,keep
disk_1GB.img,1gb,/copy_254_alice.txt,keep
disk_1GB.img,1gb,/copy_1821_file1.pdf,keep
disk_1GB.img,1gb,/copy_2880_pride.docx,keep
disk_1GB.img,1gb,/copy_250_file1.jpg,keep
disk_1GB.img,1gb,/copy_3136_pride.docx,keep
disk_1GB.img,1gb,/copy_2325_file1.pdf,keep
disk_1GB.img,1gb,/copy_456_pride.docx,keep
disk_1GB.img,1gb,/copy_1443_file2.jpg,keep
disk_1GB.img,1gb,/copy_4135_pride.txt,keep
disk_1GB.img,1gb,/copy_2589_file1.pdf,keep
disk_1GB.img,1gb,/copy_4053_file1.pdf,keep
disk_1GB.img,1gb,/copy_4088_pride.docx,keep
disk_1GB.img,1gb,/copy_3529_alice.docx,deleted
disk_1GB.img,1gb,/copy_1471_pride.txt,corrupted
disk_1GB.img,1gb,/copy_2223_pride.txt,keep
disk_1GB.img,1gb,/copy_1411_file2.jpg,deleted
disk_1GB.img,1gb,/copy_1337_alice.docx,keep
disk_1GB.img,1gb,/copy_3066_file1.jpg,keep
disk_1GB.img,1gb,/copy_4476_file2.pdf,keep
disk_1GB.img,1gb,/copy_918_alice.txt,deleted
disk_1GB.img,1gb,/copy_4521_alice.docx,keep
disk_1GB.img,1gb,/copy_3574_alice.txt,deleted
disk_1GB.img,1gb,/copy_599_pride.txt,corrupted
disk_1GB.img,1gb,/copy_1634_file1.jpg,keep
disk_1GB.img,1gb,/copy_2312_pride.docx,keep
disk_1GB.img,1gb,/copy_2946_file1.jpg,keep
disk_1GB.img,1gb,/copy_1119_pride.txt,deleted
disk_1GB.img,1gb,/copy_2516_file2.pdf,keep
disk_1GB.img,1gb,/copy_3125_file1.pdf,keep
disk_1GB.img,1gb,/copy_3790_alice.txt,keep
disk_1GB.img,1gb,/copy_2064_pride.docx,keep
disk_1GB.img,1gb,/copy_3688_pride.docx,corrupted
disk_1GB.img,1gb,/copy_1841_alice.docx,keep
disk_1GB.img,1gb,/copy_4044_file2.pdf,keep
disk_1GB.img,1gb,/copy_3227_file2.jpg,keep
disk_1GB.img,1gb,/copy_1865_alice.docx,keep
disk_1GB.img,1gb,/copy_799_pride.txt,keep
disk_1GB.img,1gb,/copy_1619_file2.jpg,deleted
disk_1GB.img,1gb,/copy_1003_file2.jpg,keep
disk_1GB.img,1gb,/copy_4549_file1.pdf,keep
disk_1GB.img,1gb,/copy_3205_file1.pdf,deleted
disk_1GB.img,1gb,/copy_2288_pride.docx,keep
disk_1GB.img,1gb,/copy_1344_pride.docx,corrupted
disk_1GB.img,1gb,/copy_816_pride.docx,keep
disk_1GB.img,1gb,/copy_1774_alice.txt,keep
disk_1GB.img,1gb,/copy_1607_pride.txt,keep
disk_1GB.img,1gb,/copy_709_file1.pdf,keep
disk_1GB.img,1gb,/copy_2517_file1.pdf,deleted
disk_1GB.img,1gb,/copy_1998_alice.txt,keep
disk_1GB.img,1gb,/copy_208_pride.docx,corrupted
disk_1GB.img,1gb,/copy_2952_pride.docx,deleted
disk_1GB.img,1gb,/copy_2520_pride.docx,deleted
disk_1GB.img,1gb,/copy_2979_file2.jpg,keep
disk_1GB.img,1gb,/copy_4415_pride.txt,keep
disk_1GB.img,1gb,/copy_3373_file1.pdf,keep
disk_1GB.img,1gb,/copy_3416_pride.docx,keep
disk_1GB.img,1gb,/copy_2986_file1.jpg,keep
disk_1GB.img,1gb,/copy_1618_file1.jpg,keep
disk_1GB.img,1gb,/copy_1425_alice.docx,corrupted
disk_1GB.img,1gb,/copy_2795_file2.jpg,keep
disk_1GB.img,1gb,/copy_1929_alice.docx,keep
disk_1GB.img,1gb,/copy_2049_alice.docx,keep
disk_1GB.img,1gb,/copy_2255_pride.txt,keep
disk_1GB.img,1gb,/copy_3428_file2.pdf,keep
disk_1GB.img,1gb,/copy_3830_alice.txt,deleted
disk_1GB.img,1gb,/copy_1274_file1.jpg,deleted
disk_1GB.img,1gb,/copy_439_pride.txt,keep
disk_1GB.img,1gb,/copy_2119_pride.txt,keep
disk_1GB.img,1gb,/copy_3030_alice.txt,corrupted
disk_1GB.img,1gb,/copy_554_file1.jpg,keep
disk_1GB.img,1gb,/copy_4220_file2.pdf,deleted
disk_1GB.img,1gb,/copy_140_file2.pdf,keep
disk_1GB.img,1gb,/copy_3430_alice.txt,deleted
disk_1GB.img,1gb,/copy_2614_alice.txt,deleted
disk_1GB.img,1gb,/copy_4031_pride.txt,deleted
disk_1GB.img,1gb,/copy_3334_alice.txt,keep
disk_1GB.img,1gb,/copy_4254_alice.txt,keep
disk_1GB.img,1gb,/copy_1676_file2.pdf,keep
disk_1GB.img,1gb,/copy_2490_file1.jpg,keep
disk_1GB.img,1gb,/copy_855_pride.txt,deleted
disk_1GB.img,1gb,/copy_2595_file2.jpg,keep
disk_1GB.img,1gb,/copy_2665_alice.docx,keep
disk_1GB.img,1gb,/copy_1500_file2.pdf,keep
disk_1GB.img,1gb,/copy_2554_file1.jpg,keep
disk_1GB.img,1gb,/copy_3886_alice.txt,keep
disk_1GB.img,1gb,/copy_2887_pride.txt,keep
disk_1GB.img,1gb,/copy_1896_pride.docx,keep
disk_1GB.img,1gb,/copy_1999_pride.txt,keep
disk_1GB.img,1gb,/copy_4399_pride.txt,keep
disk_1GB.img,1gb,/copy_3369_alice.docx,corrupted
disk_1GB.img,1gb,/copy_1333_file1.pdf,deleted
disk_1GB.img,1gb,/copy_3370_file1.jpg,keep
disk_1GB.img,1gb,/copy_169_alice.docx,keep
disk_1GB.img,1gb,/copy_900_file2.pdf,keep
disk_1GB.img,1gb,/copy_350_alice.txt,keep
disk_1GB.img,1gb,/copy_498_file1.jpg,corrupted
disk_1GB.img,1gb,/copy_3576_pride.docx,deleted
disk_1GB.img,1gb,/copy_4204_file2.pdf,keep
disk_1GB.img,1gb,/copy_1498_file1.jpg,deleted
disk_1GB.img,1gb,/copy_1167_pride.txt,keep
disk_1GB.img,1gb,/copy_3340_file2.pdf,keep
disk_1GB.img,1gb,/copy_1341_file1.pdf,keep
disk_1GB.img,1gb,/copy_1544_pride.docx,keep
disk_1GB.img,1gb,/copy_3440_pride.docx,keep
disk_1GB.img,1gb,/copy_3896_pride.docx,keep
disk_1GB.img,1gb,/copy_2_file1.jpg,corrupted
disk_1GB.img,1gb,/copy_552_pride.docx,keep
disk_1GB.img,1gb,/copy_3154_file1.jpg,deleted
disk_1GB.img,1gb,/copy_930_file1.jpg,keep
disk_1GB.img,1gb,/copy_517_file1.pdf,keep
disk_1GB.img,1gb,/copy_82_file1.jpg,keep
disk_1GB.img,1gb,/copy_4263_pride.txt,keep
disk_1GB.img,1gb,/copy_1931_file2.jpg,keep
disk_1GB.img,1gb,/copy_3259_file2.jpg,keep
disk_1GB.img,1gb,/copy_3073_alice.docx,keep
disk_1GB.img,1gb,/copy_1561_alice.docx,keep
disk_1GB.img,1gb,/copy_2268_file2.pdf,keep
disk_1GB.img,1gb,/copy_2559_pride.txt,corrupted
disk_1GB.img,1gb,/copy_3598_alice.txt,corrupted
disk_1GB.img,1gb,/copy_2421_file1.pdf,deleted
disk_1GB.img,1gb,/copy_1808_pride.docx,keep
disk_1GB.img,1gb,/copy_53_file1.pdf,corrupted
disk_1GB.img,1gb,/copy_4397_file1.pdf,keep
disk_1GB.img,1gb,/copy_566_alice.txt,keep
disk_1GB.img,1gb,/copy_2461_file1.pdf,keep
disk_1GB.img,1gb,/copy_2310_alice.txt,keep
disk_1GB.img,1gb,/copy_3656_pride.docx,deleted
disk_1GB.img,1gb,/copy_1982_alice.txt,corrupted
disk_1GB.img,1gb,/copy_104_pride.docx,keep
disk_1GB.img,1gb,/copy_3658_file1.jpg,deleted
disk_1GB.img,1gb,/copy_3449_alice.docx,keep
disk_1GB.img,1gb,/copy_206_alice.txt,keep
disk_1GB.img,1gb,/copy_1810_file1.jpg,keep
disk_1GB.img,1gb,/copy_3426_file1.jpg,deleted
disk_1GB.img,1gb,/copy_429_file1.pdf,keep
disk_1GB.img,1gb,/copy_1822_alice.txt,keep
disk_1GB.img,1gb,/copy_4173_file1.pdf,keep
disk_1GB.img,1gb,/copy_2888_pride.docx,keep
disk_1GB.img,1gb,/copy_1968_pride.docx,keep
disk_1GB.img,1gb,/copy_2642_file1.jpg,keep
disk_1GB.img,1gb,/copy_3823_pride.txt,keep
disk_1GB.img,1gb,/copy_974_alice.txt,keep
disk_1GB.img,1gb,/copy_1879_pride.txt,keep
disk_1GB.img,1gb,/copy_702_alice.txt,keep
disk_1GB.img,1gb,/copy_1444_file2.pdf,keep
disk_1GB.img,1gb,/copy_223_pride.txt,keep
disk_1GB.img,1gb,/copy_1942_alice.txt,keep
disk_1GB.img,1gb,/copy_2166_alice.txt,corrupted
disk_1GB.img,1gb,/copy_1555_file2.jpg,keep
disk_1GB.img,1gb,/copy_1567_pride.txt,keep
disk_1GB.img,1gb,/copy_3831_pride.txt,deleted
disk_1GB.img,1gb,/copy_220_file2.pdf,deleted
disk_1GB.img,1gb,/copy_4028_file2.pdf,deleted
disk_1GB.img,1gb,/copy_1384_pride.docx,keep
disk_1GB.img,1gb,/copy_3878_alice.txt,deleted
disk_1GB.img,1gb,/copy_789_file1.pdf,keep
disk_1GB.img,1gb,/copy_1063_pride.txt,corrupted
disk_1GB.img,1gb,/copy_931_file2.jpg,deleted
disk_1GB.img,1gb,/copy_675_file2.jpg,corrupted
disk_1GB.img,1gb,/copy_4198_alice.txt,keep
disk_1GB.img,1gb,/copy_1490_file1.jpg,keep
disk_1GB.img,1gb,/copy_655_pride.txt,keep
disk_1GB.img,1gb,/copy_137_alice.docx,keep
disk_1GB.img,1gb,/copy_2094_alice.txt,keep
disk_1GB.img,1gb,/copy_1689_alice.docx,keep
disk_1GB.img,1gb,/copy_4054_alice.txt,corrupted
disk_1GB.img,1gb,/copy_652_file2.pdf,deleted
disk_1GB.img,1gb,/copy_4214_alice.txt,keep
disk_1GB.img,1gb,/copy_2194_file1.jpg,keep
disk_1GB.img,1gb,/copy_3737_alice.docx,keep
disk_1GB.img,1gb,/copy_526_alice.txt,keep
disk_1GB.img,1gb,/copy_1587_file2.jpg,keep
disk_1GB.img,1gb,/copy_1518_alice.txt,keep
disk_1GB.img,1gb,/copy_3001_alice.docx,keep
disk_1GB.img,1gb,/copy_1480_pride.docx,deleted
disk_1GB.img,1gb,/copy_1060_file2.pdf,keep
disk_1GB.img,1gb,/copy_692_file2.pdf,keep
disk_1GB.img,1gb,/copy_4163_file2.jpg,keep
disk_1GB.img,1gb,/copy_3885_file1.pdf,keep
disk_1GB.img,1gb,/copy_3538_file1.jpg,keep
disk_1GB.img,1gb,/copy_636_file2.pdf,keep
disk_1GB.img,1gb,/copy_1132_file2.pdf,deleted
disk_1GB.img,1gb,/copy_2017_alice.docx,keep
disk_1GB.img,1gb,/copy_3660_file2.pdf,keep
disk_1GB.img,1gb,/copy_3811_file2.jpg,keep
disk_1GB.img,1gb,/copy_4167_pride.txt,deleted
disk_1GB.img,1gb,/copy_4574_alice.txt,keep
disk_1GB.img,1gb,/copy_905_alice.docx,keep
disk_1GB.img,1gb,/copy_1098_file1.jpg,keep
disk_1GB.img,1gb,/copy_1895_pride.txt,keep
disk_1GB.img,1gb,/copy_1985_alice.docx,keep
disk_1GB.img,1gb,/copy_1318_alice.txt,keep
disk_1GB.img,1gb,/copy_2071_pride.txt,keep
disk_1GB.img,1gb,/copy_1093_file1.pdf,keep
disk_1GB.img,1gb,/copy_3748_file2.pdf,keep
disk_1GB.img,1gb,/copy_1877_file1.pdf,keep
disk_1GB.img,1gb,/copy_4567_pride.txt,deleted
disk_1GB.img,1gb,/copy_1716_file2.pdf,keep
disk_1GB.img,1gb,/copy_914_file1.jpg,keep
disk_1GB.img,1gb,/copy_1771_file2.jpg,keep
disk_1GB.img,1gb,/copy_2576_pride.docx,corrupted
disk_1GB.img,1gb,/copy_1067_file2.jpg,keep
disk_1GB.img,1gb,/copy_1100_file2.pdf,keep
disk_1GB.img,1gb,/copy_3413_file1.pdf,keep
disk_1GB.img,1gb,/copy_3076_file2.pdf,keep
disk_1GB.img,1gb,/copy_4224_pride.docx,deleted
disk_1GB.img,1gb,/copy_2311_pride.txt,keep
disk_1GB.img,1gb,/copy_3198_alice.txt,keep
disk_1GB.img,1gb,/copy_2820_file2.pdf,keep
disk_1GB.img,1gb,/copy_2895_pride.txt,keep
disk_1GB.img,1gb,/copy_4149_file1.pdf,deleted
disk_1GB.img,1gb,/copy_901_file1.pdf,corrupted
disk_1GB.img,1gb,/copy_2247_pride.txt,keep
disk_1GB.img,1gb,/copy_1442_file1.jpg,keep
disk_1GB.img,1gb,/copy_2197_file1.pdf,deleted
disk_1GB.img,1gb,/copy_773_file1.pdf,keep
disk_1GB.img,1gb,/copy_2604_file2.pdf,deleted
disk_1GB.img,1gb,/copy_3894_alice.txt,deleted
disk_1GB.img,1gb,/copy_3636_file2.pdf,deleted
disk_1GB.img,1gb,/copy_822_alice.txt,corrupted
disk_1GB.img,1gb,/copy_2863_pride.txt,keep
disk_1GB.img,1gb,/copy_1484_file2.pdf,deleted
disk_1GB.img,1gb,/copy_2557_file1.pdf,keep
disk_1GB.img,1gb,/copy_2287_pride.txt,keep
disk_1GB.img,1gb,/copy_1996_file2.pdf,deleted
disk_1GB.img,1gb,/copy_3382_alice.txt,deleted
disk_1GB.img,1gb,/copy_3880_pride.docx,keep
disk_1GB.img,1gb,/copy_2190_alice.txt,deleted
disk_1GB.img,1gb,/copy_1189_file1.pdf,keep
disk_1GB.img,1gb,/copy_2745_alice.docx,keep
disk_1GB.img,1gb,/copy_2730_file1.jpg,corrupted
disk_1GB.img,1gb,/copy_3323_file2.jpg,corrupted
disk_1GB.img,1gb,/copy_1373_file1.pdf,keep
disk_1GB.img,1gb,/copy_3216_pride.docx,keep
disk_1GB.img,1gb,/copy_261_file1.pdf,deleted
disk_1GB.img,1gb,/copy_1136_pride.docx,keep
disk_1GB.img,1gb,/copy_2090_file1.jpg,keep
disk_1GB.img,1gb,/copy_1614_alice.txt,keep
disk_1GB.img,1gb,/copy_3091_file2.jpg,keep
disk_1GB.img,1gb,/copy_4466_file1.jpg,keep
disk_1GB.img,1gb,/copy_4541_file1.pdf,deleted
disk_1GB.img,1gb,/copy_1159_pride.txt,deleted
disk_1GB.img,1gb,/copy_204_file2.pdf,deleted
disk_1GB.img,1gb,/copy_4048_pride.docx,deleted
disk_1GB.img,1gb,/copy_976_pride.docx,deleted
disk_1GB.img,1gb,/copy_3958_alice.txt,keep
disk_1GB.img,1gb,/copy_2316_file2.pdf,keep
disk_1GB.img,1gb,/copy_3527_pride.txt,keep
disk_1GB.img,1gb,/copy_2201_alice.docx,keep
disk_1GB.img,1gb,/copy_269_file1.pdf,deleted
disk_1GB.img,1gb,/copy_3641_alice.docx,keep
disk_1GB.img,1gb,/copy_4324_file2.pdf,keep
disk_1GB.img,1gb,/copy_4249_alice.docx,deleted
disk_1GB.img,1gb,/copy_3670_alice.txt,keep
disk_1GB.img,1gb,/copy_2930_file1.jpg,keep
disk_1GB.img,1gb,/copy_866_file1.jpg,keep
disk_1GB.img,1gb,/copy_3505_alice.docx,keep
disk_1GB.img,1gb,/copy_3530_file1.jpg,keep
disk_1GB.img,1gb,/copy_1856_pride.docx,deleted
disk_1GB.img,1gb,/copy_2209_alice.docx,keep
disk_1GB.img,1gb,/copy_3410_file1.jpg,keep
disk_1GB.img,1gb,/copy_2207_pride.txt,keep
disk_1GB.img,1gb,/copy_3936_pride.docx,deleted
disk_1GB.img,1gb,/copy_2689_alice.docx,keep
disk_1GB.img,1gb,/copy_3526_alice.txt,keep
disk_1GB.img,1gb,/copy_4250_file1.jpg,keep
disk_1GB.img,1gb,/copy_3988_file2.pdf,keep
disk_1GB.img,1gb,/copy_1685_file1.pdf,deleted
disk_1GB.img,1gb,/copy_4217_alice.docx,keep
disk_1GB.img,1gb,/copy_532_file2.pdf,deleted
disk_1GB.img,1gb,/copy_2598_alice.txt,keep
disk_1GB.img,1gb,/copy_2819_file2.jpg,deleted
disk_1GB.img,1gb,/copy_2653_file1.pdf,keep
disk_1GB.img,1gb,/copy_1222_alice.txt,deleted
disk_1GB.img,1gb,/copy_4452_file2.pdf,corrupted
disk_1GB.img,1gb,/copy_54_alice.txt,keep
disk_1GB.img,1gb,/copy_2733_file1.pdf,keep
disk_1GB.img,1gb,/copy_2433_alice.docx,keep
disk_1GB.img,1gb,/copy_180_file2.pdf,keep
disk_1GB.img,1gb,/copy_4216_pride.docx,keep
disk_1GB.img,1gb,/copy_3241_alice.docx,corrupted
disk_1GB.img,1gb,/copy_3513_alice.docx,keep
disk_1GB.img,1gb,/copy_890_file1.jpg,deleted
disk_1GB.img,1gb,/copy_3579_file2.jpg,keep
disk_1GB.img,1gb,/copy_4132_file2.pdf,keep
disk_1GB.img,1gb,/copy_2949_file1.pdf,corrupted
disk_1GB.img,1gb,/copy_1345_alice.docx,keep
disk_1GB.img,1gb,/copy_2857_alice.docx,keep
disk_1GB.img,1gb,/copy_4456_pride.docx,deleted
disk_1GB.img,1gb,/copy_4019_file2.jpg,deleted
disk_1GB.img,1gb,/copy_592_pride.docx,keep
disk_1GB.img,1gb,/copy_1447_pride.txt,keep
disk_1GB.img,1gb,/copy_1175_pride.txt,deleted
disk_1GB.img,1gb,/copy_251_file2.jpg,keep
disk_1GB.img,1gb,/copy_1540_file2.pdf,keep
disk_1GB.img,1gb,/copy_4480_pride.docx,deleted
disk_1GB.img,1gb,/copy_359_pride.txt,deleted
disk_1GB.img,1gb,/copy_1753_alice.docx,keep
disk_1GB.img,1gb,/copy_3696_pride.docx,keep
disk_1GB.img,1gb,/copy_4360_pride.docx,corrupted
disk_1GB.img,1gb,/copy_2922_file1.jpg,keep
disk_1GB.img,1gb,/copy_3367_pride.txt,deleted
disk_1GB.img,1gb,/copy_5_file1.pdf,keep
disk_1GB.img,1gb,/copy_154_file1.jpg,keep
disk_1GB.img,1gb,/copy_1026_file1.jpg,keep
disk_1GB.img,1gb,/copy_3741_file1.pdf,keep
disk_1GB.img,1gb,/copy_2024_pride.docx,keep
disk_1GB.img,1gb,/copy_3490_file1.jpg,keep
disk_1GB.img,1gb,/copy_2599_pride.txt,keep
disk_1GB.img,1gb,/copy_2810_file1.jpg,keep
disk_1GB.img,1gb,/copy_2508_file2.pdf,keep
disk_1GB.img,1gb,/copy_2351_pride.txt,corrupted
disk_1GB.img,1gb,/copy_2246_alice.txt,keep
disk_1GB.img,1gb,/copy_2091_file2.jpg,corrupted
disk_1GB.img,1gb,/copy_1663_pride.txt,deleted
